"number","title","pageid","namespace","length","touched"
"8405","Joseph_O'Rourke_(professor)","18703439","","5174","20210127091346"
"8406","Criticism_of_Yahoo!","18718392","","39140","20210226202055"
"8407","Introduction_to_the_Theory_of_Computation","18722547","","999","20170617070351"
"8408","Bookeen","18735851","","5013","20210225175731"
"8409","Programmable_load","18740435","","1957","20201127021334"
"8410","Information_Object_Class_(ASN.1)","18756379","","14802","20200819190951"
"8411","Proprietary_firmware","18761238","","8662","20210307144934"
"8412","International_Journal_of_Software_and_Informatics","18761249","","1430","20190317234758"
"8413","ArchiMate","18761480","","25140","20210212085900"
"8414","Wireless_game_adapter","18774046","","2274","20181210192326"
"8415","Expected_transmission_count","18779034","","2040","20201116022623"
"8416","EVS_Broadcast_Equipment","18782493","","8013","20210125163652"
"8417","Joint_source_and_channel_coding","18788208","","1733","20201214190939"
"8418","ALLPlayer","18797137","","3590","20210113035350"
"8419","Battery_management_system","18801266","","13688","20210224061839"
"8420","Pulse-swallowing_counter","18814533","","790","20190603022341"
"8421","Regular_chain","18814716","","8932","20210224225526"
"8422","International_Workshop_on_First-Order_Theorem_Proving","18819745","","1760","20181219030553"
"8423","Research_Institute_for_Symbolic_Computation","18819901","","614","20150116044206"
"8424","Halloween_Problem","18825039","","2779","20200616010519"
"8425","BeagleBoard","18829463","","30511","20210115202728"
"8426","AppleColor_High-Resolution_RGB_Monitor","18831225","","1364","20200502050937"
"8427","Apple_ColorSync/AppleVision_750_Display","18831399","","1537","20200625020835"
"8428","Apple_Color_Plus_14″_Display","18831526","","887","20200625021207"
"8429","ColorMonitor_IIe/AppleColor_Composite_Monitor_IIe","18836441","","1158","20200112212704"
"8430","IP_in_IP","18841364","","3714","20210225030336"
"8431","Saab_Information_Display","18852576","","5679","20180901182926"
"8432","Software_ecosystem","18860506","","3711","20201201084827"
"8433","Castalia_(simulator)","18861206","","2611","20210113233002"
"8434","Conditional_mutual_information","18867510","","12106","20201213232435"
"8435","Quality_intellectual_property_metric","18874856","","4315","20210208072904"
"8436","Dual-homed","18888090","","3351","20201210171623"
"8437","Mathematical_programming_with_equilibrium_constraints","18894568","","1426","20190522202538"
"8438","Comparison_of_UPnP_AV_media_servers","18899538","","14195","20201228163757"
"8439","Serge_Abiteboul","18901086","","11586","20210115082220"
"8440","Peter_Buneman","18901259","","11416","20201210031015"
"8441","Georg_Gottlob","18901390","","12449","20201102211150"
"8442","Dan_Suciu","18902204","","4372","20210107185055"
"8443","Admon","18902782","","2080","20181119223444"
"8444","Alberto_O._Mendelzon","18905810","","8511","20200101183956"
"8445","Symposium_on_Principles_of_Database_Systems","18909287","","1026","20201223193509"
"8446","Information_source_(mathematics)","18909947","","1021","20190613070743"
"8447","Joseph_M._Hellerstein","18909988","","6176","20210307143049"
"8448","Comparison_of_CAD,_CAM,_and_CAE_file_viewers","18913138","","4200","20201103141619"
"8449","As_We_May_Think","18915928","","16706","20201219123610"
"8450","FASCINATOR","18918526","","2096","20200821031022"
"8451","Mango_(software)","18920030","","2780","20190624203240"
"8452","University_Voting_Systems_Competition","18927825","","3468","20200404171344"
"8453","SIGMOD_Edgar_F._Codd_Innovations_Award","18927887","","2321","20201222091133"
"8454","David_Maier","18928084","","3939","20201216181323"
"8455","Software_maintainer","18931962","","943","20200906210241"
"8456","Slashdot_effect","18933122","","12034","20201218144509"
"8457","Abandonware","18933176","","86264","20201220164441"
"8458","Compatibility_card","18934063","","1694","20200727010811"
"8459","Ambient_calculus","18934564","","4055","20200229144657"
"8460","ANDVT","18934758","","2633","20140104221535"
"8461","Content_Scramble_System","18935238","","11955","20210103080131"
"8462","Thumbnail","18935353","","7676","20210214082033"
"8463","Reverse_engineering","18935488","","51113","20210302065627"
"8464","Cryptoperiod","18938044","","2904","20191001222654"
"8465","Network_configuration_and_change_management","18941781","","765","20190410011515"
"8466","Chase_(algorithm)","18943673","","8388","20201006211539"
"8467","Dependency_theory_(database_theory)","18943801","","918","20181128093444"
"8468","Probabilistic_database","18943927","","6807","20200530030408"
"8469","Emulator","18943937","","38870","20210222171301"
"8470","Yehoshua_Sagiv","18944096","","2033","20200923013543"
"8471","Alon_Halevy","18944410","","3589","20201214134731"
"8472","Ttcp","18945181","","7047","20201222220626"
"8473","Dexter_Kozen","18945682","","3180","20190918100606"
"8474","Adobe_Pixel_Bender","18946051","","2492","20210222153346"
"8475","Johannes_Gehrke","18946341","","8176","20210307143434"
"8476","Automatic_Dependent_Surveillance–Broadcast","18949160","","75871","20210109023127"
"8477","Computer_cluster","18949896","","33197","20210306125558"
"8478","ONIX_(publishing_protocol)","18950584","","1665","20200202184222"
"8479","Batch_Enhancer","18957256","","1899","20210215072755"
"8480","Marching_triangles","18960471","","756","20190226135257"
"8481","MPLS-TP","18962396","","12187","20210202135003"
"8482","FSEvents","18964242","","2214","20171204085306"
"8483","Comparison_of_web_hosting_control_panels","18977540","","11224","20210113090511"
"8484","XHTML","18984580","","57467","20210110182025"
"8485","Dataprobe","18986310","","3960","20190928192956"
"8486","Imrich_Chlamtac","18992191","","6924","20210208044554"
"8487","List_of_chess_software","18993683","","4292","20201223112111"
"8488","BWPing","18993948","","4702","20201127200302"
"8489","Riser_card","18995765","","5306","20210226155157"
"8490","Nano-RK","19004505","","7396","20200624231714"
"8491","GRiDPad","19014978","","7661","20210131220447"
"8492","Implicit_data_collection","19017539","","1817","20210222150852"
"8493","Loop_variant","19024734","","10475","20210131160152"
"8494","Pwnie_Awards","19038703","","21005","20201213215128"
"8495","Uncertain_data","19058043","","4364","20210113171332"
"8496","Cybernetic_Serendipity","19066038","","9053","20200620110632"
"8497","Comparison_of_disc_image_software","19067399","","22114","20210225191422"
"8498","PGF/TikZ","19074153","","16267","20210101082046"
"8499","Wireless_Home_Digital_Interface","19074735","","16335","20201130210835"
"8500","State-transition_matrix","19079798","","5952","20210305194720"
"8501","BATCO","19097751","","6274","20180823063435"
"8502","Ypsilon_(Scheme_implementation)","19099392","","1647","20160926222150"
"8503","MVEL","19100445","","3722","20201120221250"
"8504","Network_Security_Toolkit","19103396","","4364","20200809132144"
"8505","Topology_(electrical_circuits)","19103773","","47419","20200823100331"
"8506","Conference_on_Information_Technology,_Organisations_and_Teams","19103985","","2317","20200128113941"
"8507","Trillium_Digital_Systems","19110714","","35516","20201226001034"
"8508","Samuel_Madden_(computer_scientist)","19114867","","6034","20210228031821"
"8509","Photometric_stereo","19132709","","9842","20190907172243"
"8510","IP_connectivity_access_network","19135506","","999","20201005013741"
"8511","Glossary_of_robotics","19148519","","13873","20201229031530"
"8512","Plex_(software)","19150031","","35003","20210118101817"
"8513","Interaction_technique","19151674","","11618","20191002193601"
"8514","Journal_of_Automata,_Languages_and_Combinatorics","19158870","","2809","20200528092358"
"8515","List_of_cyber_attack_threat_trends","19165287","","1790","20191206070712"
"8516","Sun_Netra","19168393","","2064","20210102180337"
"8517","Machtey_Award","19168805","","8907","20210302185906"
"8518","IT_baseline_protection","19170396","","14507","20200708133156"
"8519","European_Neural_Network_Society","19172663","","2017","20210212192546"
"8520","Lame_delegation","19174124","","378","20200827193837"
"8521","OSAMI","19187172","","2774","20190615134626"
"8522","Coset_leader","19199143","","1426","20191115131855"
"8523","Quarter-wave_impedance_transformer","19202623","","8293","20200528185314"
"8524","Neural_modeling_fields","19208664","","22735","20201021144317"
"8525","NexentaStor","19214033","","2890","20201102075844"
"8526","Equivalent_impedance_transforms","19216160","","33568","20190916193843"
"8527","Software_feature","19218583","","1440","20201206044104"
"8528","Managed_facilities-based_voice_network","19237796","","6913","20180829171331"
"8529","Service_assurance","19251942","","4332","20210222195235"
"8530","Spark_(mathematics)","19270266","","5375","20201030154930"
"8531","Many_antennas","19272910","","3161","20210113191106"
"8532","Wi-Fi_array","19274564","","165","20180720093910"
"8533","Sun_Java_Workstation","19274663","","1794","20180606052109"
"8534","American_Information_Exchange","19281616","","8463","20210305093553"
"8535","SekChek_Local","19298144","","9604","20210115080542"
"8536","Susan_Landau","19313149","","12323","20201201230959"
"8537","Decision_list","19317802","","2192","20201021130222"
"8538","Lanner_Inc.","19326050","","4626","20210127151219"
"8539","Smith_predictor","19330002","","3300","20191005085735"
"8540","Web_threat","19336369","","9733","20210221115219"
"8541","Functional_testing_(manufacturing)","19357047","","1920","20200824185618"
"8542","Trivial_Graph_Format","19363223","","3030","20190127064043"
"8543","Multilink_striping","19371115","","963","20201101195954"
"8544","Spectral_concentration_problem","19371277","","4981","20190623105807"
"8545","Uncompressed_video","19376824","","6995","20200626201834"
"8546","TP-Link","19389307","","7368","20210302110043"
"8547","Runway_Awareness_and_Advisory_System","19397618","","1743","20181111145132"
"8548","Reliable_multicast","19402211","","11577","20210228075426"
"8549","Actions_Semiconductor","19408633","","10557","20210115152314"
"8550","Enhanced_avionics_system","19409654","","7795","20190929012426"
"8551","Open_Systems_International","19411647","","5638","20200827153840"
"8552","Edouard_Bugnion","19419976","","6362","20201224180129"
"8553","Intelligent_Car_Initiative","19422889","","4907","20190307170304"
"8554","Cookiemonster_attack","19422934","","3792","20190928111117"
"8555","UniPro_protocol_stack","19424663","","35257","20210202192003"
"8556","UniPro","19424800","","24941","20200629193250"
"8557","Flag_day_(computing)","19427518","","1824","20191119174516"
"8558","Function_model","19433066","","26353","20210113025108"
"8559","KANT_(software)","19434991","","1771","20210113151742"
"8560","OpenWebNet","19438147","","7549","20201101214139"
"8561","Softonic.com","19440180","","9680","20210304231131"
"8562","Psychology_of_reasoning","19442735","","19881","20210302171429"
"8563","Wideband_audio","19447404","","12942","20210208035054"
"8564","Functional_flow_block_diagram","19452369","","12537","20200505110653"
"8565","SGI_Virtu","19467437","","2570","20191007204825"
"8566","OpenSTA","19469817","","2088","20190807122323"
"8567","Chronux","19480072","","6223","20180126081348"
"8568","Criticism_of_eBay","19489419","","36079","20210207020644"
"8569","Cisco_Systems_VPN_Client","19491319","","4697","20201111152047"
"8570","DIT_School_of_Electronic_and_Communications_Engineering","19495429","","7201","20200801220833"
"8571","International_Symposium_on_Distributed_Computing","19495917","","4104","20201228224050"
"8572","List_of_enterprise_search_vendors","19501639","","3485","20210208172335"
"8573","Matrix_clock","19505063","","1131","20200524093035"
"8574","UGENE","19506355","","16245","20210124032437"
"8575","Killer_NIC","19510277","","7706","20200824235643"
"8576","HCMOS","19513970","","4464","20181119090750"
"8577","JBOB","19515334","","2138","20201203225014"
"8578","Cognitive_Systems_Research","19516681","","1495","20200703223808"
"8579","SimRank","19518308","","15948","20210217231840"
"8580","Tektronix_hex_format","19523646","","8173","20201026124759"
"8581","HMMER","19535600","","14255","20201219215549"
"8582","Engineering_sample","19536528","","1620","20210207081659"
"8583","Bartlett's_bisection_theorem","19539839","","8497","20190124214958"
"8584","Fréchet_distance","19539938","","14082","20201222015034"
"8585","Network_detector","19541813","","2111","20191027093617"
"8586","Language_Computer_Corporation","19547397","","3140","20200223040511"
"8587","Toy_program","19550534","","660","20190111092414"
"8588","RF_monitor_software","19553257","","724","20180204043430"
"8589","Null_session","19553430","","1759","20200708091927"
"8590","Network_enumeration","19554305","","3000","20190104004652"
"8591","Vertex_enumeration_problem","19558316","","3124","20210219152525"
"8592","SAP_Enterprise_Architecture_Framework","19561724","","2038","20160418084844"
"8593","Signal_regeneration","19570111","","966","20131230202453"
"8594","Clear_channel_assessment_attack","19570132","","1964","20200724100108"
"8595","Gosper's_algorithm","19590493","","5220","20200207231427"
"8596","Organic_user_interface","19591977","","8127","20190716162207"
"8597","Physicalization","19597401","","2373","20200722225752"
"8598","Network_encryption_cracking","19602324","","3233","20200416102631"
"8599","Radiant_AI","19614447","","5178","20200330030710"
"8600","PASCAL_(database)","19633505","","2566","20210221021545"
"8601","JANOG","19634105","","1452","20201005174408"
"8602","Institute_of_Electronics,_Information_and_Communication_Engineers","19634316","","5159","20210210164932"
"8603","Mobile_phone","19644137","","74988","20210227234554"
"8604","Jeff_S._Shamma","19649237","","6102","20201220023342"
"8605","Monty_Denneau","19661695","","2155","20200407225430"
"8606","LogP_machine","19664404","","2428","20200803151119"
"8607","Superellipsoid","19681409","","5514","20200513161507"
"8608","Nikolay_Brusentsov","19682792","","2373","20200103124433"
"8609","HotJava_Views","19685901","","2052","20200924193219"
"8610","Hypertree_network","19700525","","2531","20201231124745"
"8611","IET_Mountbatten_Medal","19714462","","6078","20210118155112"
"8612","Power_management_integrated_circuit","19718372","","4336","20210216084004"
"8613","VHF_Data_Link","19718830","","6281","20210202015624"
"8614","Proebsting's_paradox","19739736","","8459","20170620120820"
"8615","Jeep_problem","19749717","","20436","20201122154532"
"8616","Diane_Souvaine","19750688","","8549","20210131043753"
"8617","Supply_chain_attack","19755176","","33147","20210306234332"
"8618","Pharos_network_coordinates","19755266","","5766","20210113133114"
"8619","Dynamic_frequency_hopping","19767847","","1605","20191211220951"
"8620","Rule-based_system","19768799","","3979","20210213143948"
"8621","Snap_(computer_graphics)","19784886","","717","20200601101813"
"8622","Aeronautical_Telecommunication_Network","19788251","","1132","20190315073102"
"8623","Adaptive_switching","19788666","","1323","20170909175256"
"8624","Space_vector_modulation","19798519","","6551","20210307105607"
"8625","Russell_A._Brown","19804107","","3232","20200717172346"
"8626","Dark_current_(physics)","19805906","","1688","20201103185838"
"8627","Convergence_(routing)","19815283","","4712","20210212205519"
"8628","Xnee","19817299","","3066","20210107065847"
"8629","NetCorps","19823774","","7417","20191206050335"
"8630","GravitySimulator","19828636","","2486","20180126112407"
"8631","ECML_PKDD","19834151","","7636","20210210190159"
"8632","Gabbay's_separation_theorem","19835615","","1556","20200510032621"
"8633","Concurrent_MetateM","19835689","","3366","20160331084603"
"8634","Comparison_of_feed_aggregators","19845056","","41841","20210210182352"
"8635","Computational_thinking","19850468","","23294","20210307050833"
"8636","AS4","19855393","","3134","20210105152905"
"8637","SPARKLE_Computer","19856155","","4600","20210130111802"
"8638","IEEE_1451","19861142","","4743","20210124200759"
"8639","Mega-D_botnet","19864201","","5198","20200421153531"
"8640","Confederate_effect","19873005","","1901","20200614013147"
"8641","High-level_synthesis","19878629","","20393","20210219064036"
"8642","List_of_phylogenetic_tree_visualization_software","19879147","","19860","20210305012420"
"8643","VAXft","19885937","","9593","20200901182113"
"8644","VAXserver","19885938","","1870","20190909073623"
"8645","Social_software_engineering","19886721","","4182","20161119211619"
"8646","Microvia","19888524","","9181","20181130152905"
"8647","Probabilistic_logic_network","19890479","","4327","20200619084817"
"8648","Todd_Greanier","19890717","","2490","20200718154147"
"8649","János_Pach","19900560","","15013","20210216014155"
"8650","Eugene_Goostman","19902679","","13500","20200812145953"
"8651","CADE_ATP_System_Competition","19906973","","4242","20200316204116"
"8652","Solace_Corporation","19912946","","2719","20201117073116"
"8653","SwIPe_(protocol)","19923317","","2201","20201101214655"
"8654","Mobile_automaton","19923625","","706","20181217201330"
"8655","NIST_RBAC_model","19926152","","3301","20210113225642"
"8656","Catalist","19930528","","7160","20201023155233"
"8657","UIP_(micro_IP)","19934363","","8771","20210130042103"
"8658","Analog_image_processing","19937037","","755","20180917065425"
"8659","Merise","19943469","","2088","20180323102038"
"8660","List_of_C++_template_libraries","19944154","","2521","20210222211103"
"8661","Michael_J._Franklin","19946755","","4273","20191229165949"
"8662","Scriptol","19949822","","1031","20191102190944"
"8663","Permutation_box","19958773","","1538","20210113125330"
"8664","Hybrid_SaaS","19961865","","4543","20210305150625"
"8665","David_Culler","19969547","","3714","20191229165948"
"8666","Voodoo_Envy","19977844","","2363","20201020113323"
"8667","Rob_S._Miles","19980416","","4471","20201103000507"
"8668","ORCA/Modula-2","19981418","","2397","20171202015956"
"8669","Observations_and_Measurements","19983742","","10120","20210205181912"
"8670","Rise_and_Resurrection_of_the_American_Programmer","19986969","","2630","20200704210312"
"8671","Cisco_FWSM","19987714","","122","20180813183612"
"8672","Half-keyboard","19989240","","1955","20190531235810"
"8673","Indexed_file","19989979","","2466","20200815063931"
"8674","Features_new_to_Windows_7","19990354","","103369","20210305170250"
"8675","Time-of-flight_camera","19991513","","35951","20210121183937"
"8676","Container_(type_theory)","19999420","","3096","20200728010058"
"8677","Socrates_II","20001161","","726","20200118010555"
"8678","X-parameters","20002862","","5448","20210106070647"
"8679","Exclusive_relationship_(programming)","20002965","","1285","20200805034331"
"8680","Wish_list","20006540","","4258","20210222144941"
"8681","Discrete_&_Computational_Geometry","20009802","","2710","20201206114035"
"8682","BPEL_script","20012557","","4318","20200207171405"
"8683","EFM32","20016201","","24777","20191203010326"
"8684","List_of_VAX_computers","20023434","","4295","20200226192746"
"8685","Sixteenth_HD1080","20031288","","1537","20140102031929"
"8686","H_square","20041584","","2069","20170620015114"
"8687","Predictions_made_by_Ray_Kurzweil","20044858","","63096","20210209055112"
"8688","Kalman_decomposition","20047065","","4665","20191104121603"
"8689","View_model","20061545","","38675","20191112084412"
"8690","Pinsker's_inequality","20064401","","4665","20200611012707"
"8691","PDCurses","20066386","","2048","20200929174518"
"8692","Bridging_model","20067629","","1308","20140124134801"
"8693","Hierarchical_RBF","20093463","","5516","20201115202501"
"8694","M-Module","20097187","","5642","20170604012621"
"8695","Time-stretch_analog-to-digital_converter","20101779","","18067","20201208232244"
"8696","Processing_delay","20104245","","1762","20160730034449"
"8697","Variant_object","20114684","","2518","20210203004344"
"8698","Timeline_of_Microsoft_Windows","20115151","","10450","20210216041055"
"8699","BT_Research","20120454","","7220","20200607220757"
"8700","Collocation_extraction","20133943","","1737","20190701133509"
"8701","SUMIT","20138960","","2293","20210211044528"
"8702","NObjective","20144283","","1418","20161102223535"
"8703","Junos_OS","20147271","","9636","20201211043433"
"8704","Microsoft_Small_Basic","20153719","","18440","20210113035827"
"8705","Bode's_sensitivity_integral","20156881","","3160","20201221201603"
"8706","Integrated_circuit_layout_design_protection","20165898","","11669","20200314013738"
"8707","Daniel_S._Weld","20177411","","3745","20201121135300"
"8708","AKARI_Project","20179878","","2802","20190928004056"
"8709","SPARQL_Syntax_Expressions","20184119","","818","20210128074235"
"8710","Victor_Basili","20185237","","3458","20210215044958"
"8711","Mutually_unbiased_bases","20191641","","22985","20201214152137"
"8712","Joyce_Farrell","20195759","","3470","20181115221834"
"8713","WebScarab","20209037","","2695","20200507221526"
"8714","ACM_Transactions_on_Computer-Human_Interaction","20209461","","1790","20200324184055"
"8715","List_of_features_removed_in_Windows_7","20209624","","40850","20210202131620"
"8716","International_Journal_of_e-Collaboration","20209683","","3088","20190928142345"
"8717","Quantum_t-design","20210883","","13477","20210114163330"
"8718","Fungible_information","20210886","","1003","20190202060652"
"8719","Journal_of_Computer-Mediated_Communication","20213382","","2534","20200914202344"
"8720","Comparison_of_force-field_implementations","20220596","","3180","20210220190910"
"8721","Power_A5000","20226714","","2194","20200927083313"
"8722","Information–action_ratio","20236074","","3601","20200922112730"
"8723","Ontology_Definition_MetaModel","20237887","","1759","20180306020447"
"8724","Sarita_Adve","20239643","","5860","20210307133422"
"8725","Z11_(computer)","20240390","","1165","20201023104753"
"8726","Hands-on_computing","20245037","","5866","20200915174206"
"8727","Low_and_high_hierarchies","20250230","","1357","20161004033208"
"8728","Information_gain_ratio","20251284","","3376","20201118145817"
"8729","PTQL","20254540","","777","20201207184851"
"8730","Managed_security_service","20257969","","16948","20201226203410"
"8731","SLAMD_Server","20260062","","491","20210120011543"
"8732","Intranet_portal","20260638","","12494","20210225140522"
"8733","Free_convolution","20269925","","7766","20170807090501"
"8734","Divergence_(computer_science)","20271419","","3957","20200525184618"
"8735","Reference_Broadcast_Synchronization","20290990","","2235","20201126172043"
"8736","Nvidia_Tesla_Personal_Supercomputer","20294207","","1324","20200422035941"
"8737","Remote_Touch","20304726","","16066","20200104194548"
"8738","TalkTalk_TV_Store","20324263","","10601","20210107220650"
"8739","Software_industry_in_China","20334400","","1108","20190215174054"
"8740","Time-based_authentication","20336424","","2020","20201217062543"
"8741","10G-EPON","20336788","","12618","20201231021519"
"8742","Brushing_and_linking","20349155","","1715","20201202111346"
"8743","Bill_Gropp","20351861","","4774","20200926145341"
"8744","Quadratic_unconstrained_binary_optimization","20352269","","7156","20210207023803"
"8745","Temporal_expressions","20355262","","4468","20191007115921"
"8746","Gmail_interface","20358322","","38811","20210106212252"
"8747","Strict-feedback_form","20376711","","5418","20131020212537"
"8748","ZX_Printer","20392362","","2896","20210119131458"
"8749","Grøstl","20394803","","5319","20200407175230"
"8750","Lane_(hash_function)","20395096","","744","20201211095119"
"8751","List_of_software_that_supports_Office_Open_XML","20399244","","47980","20210302182750"
"8752","Elizabeth_Mynatt","20399818","","11440","20210207145838"
"8753","Ontology_engineering","20400528","","15805","20210214212951"
"8754","Controlled_invariant_subspace","20405001","","2424","20201212182053"
"8755","Hint_(SQL)","20412368","","2173","20201104200542"
"8756","Scott_Aaronson","20420243","","15008","20210211170024"
"8757","List_of_laptop_brands_and_manufacturers","20433252","","14705","20210227134230"
"8758","Compute_Node_Linux","20437399","","1566","20210129154747"
"8759","Data_discrimination","20437726","","159","20180728223512"
"8760","Supertoroid","20439722","","4624","20200521211701"
"8761","JH_(hash_function)","20442598","","2442","20210127123703"
"8762","LynxSecure","20444987","","3566","20201116095558"
"8763","Simulation_Open_Framework_Architecture","20468959","","5106","20210119191411"
"8764","Event_(synchronization_primitive)","20472593","","2521","20200824072553"
"8765","The_Hacker_Ethic_and_the_Spirit_of_the_Information_Age","20496314","","1537","20201211201633"
"8766","Variable_structure_control","20500066","","4286","20200404173849"
"8767","Picogen","20500579","","3671","20200331113400"
"8768","EUCIP","20501275","","6423","20190827000709"
"8769","Real-time_adaptive_security","20501814","","3495","20210301074305"
"8770","BESYS","20502456","","6726","20200929092313"
"8771","Property_testing","20506304","","9995","20210113152013"
"8772","Softkinetic","20518990","","4748","20210301224805"
"8773","Damiano_Brigo","20519590","","6516","20201203235826"
"8774","SLIMbus","20521597","","19440","20210127194736"
"8775","Log-space_transducer","20525930","","2571","20170704193744"
"8776","Semiconductor_Chip_Protection_Act_of_1984","20539698","","14733","20200702194310"
"8777","Tester-driven_development","20541638","","2510","20200930035702"
"8778","Milieu_intérieur","20542082","","22081","20201210233441"
"8779","Clarence_Ellis_(computer_scientist)","20544958","","10072","20210301165433"
"8780","ELLA_(programming_language)","20547508","","3323","20201213133836"
"8781","Java_Cryptography_Extension","20553764","","1144","20180929050205"
"8782","Tor_(anonymity_network)","20556944","","177026","20210228165646"
"8783","Isaac_Horowitz","20563671","","2163","20200126154614"
"8784","List_of_programming_language_researchers","20567976","","4206","20210115080454"
"8785","U61000","20577612","","1557","20200224181037"
"8786","MicroAngelo","20584393","","5441","20210208121404"
"8787","SPSS_Modeler","20588127","","9653","20201114022036"
"8788","Daniel_Spielman","20588378","","7692","20210131131830"
"8789","DO-160","20592740","","10292","20200510180158"
"8790","Polynomial_identity_testing","20593462","","5974","20181122155453"
"8791","Cromemco_Dazzler","20594585","","12968","20210102210641"
"8792","Measurement_Studio","20597230","","3052","20201016025421"
"8793","P.I.P.S.","20609281","","3612","20210207035242"
"8794","AACS_encryption_key_controversy","20609862","","40730","20201228234216"
"8795","Bachelor_of_Computer_Application","20610484","","3658","20210226151951"
"8796","Partial_element_equivalent_circuit","20616738","","7990","20200407213821"
"8797","TREE-META","20619029","","9183","20210302005152"
"8798","Jan_H._van_Schuppen","20624916","","11629","20201124232916"
"8799","Human_Markup_Language","20629925","","2340","20200118103451"
"8800","IEEE_Micro","20635855","","1860","20200224174047"
"8801","Mutual_coherence_(linear_algebra)","20641486","","4663","20210130203633"
"8802","Lag","20646089","","28535","20210302210022"
"8803","Enlaces","20670767","","8404","20201020110950"
"8804","Der-Tsai_Lee","20688451","","3952","20201024143908"
"8805","NAS200","20690755","","2508","20200411214122"
"8806","Linksys_WAG300N_router","20691087","","1330","20190930152254"
"8807","Linksys_WRV54G_router","20691437","","1507","20170404044605"
"8808","Reo_Coordination_Language","20709304","","12017","20201115200933"
"8809","Areograph","20719766","","908","20180912164423"
"8810","Log_shipping","20722131","","3063","20200824104045"
"8811","Flight_envelope_protection","20723955","","13399","20210217220036"
"8812","Timex_Sinclair_2050","20728345","","1228","20160804034517"
"8813","ATmega88","20729757","","2169","20201126141716"
"8814","Aaron_Marcus","20731486","","8854","20200707090454"
"8815","Real_RAM","20748371","","5784","20200416063106"
"8816","Grey_relational_analysis","20748374","","7952","20210224133346"
"8817","Superiority_and_inferiority_ranking_method","20748429","","1962","20200313025031"
"8818","Logic_built-in_self-test","20756379","","2392","20191211133905"
"8819","Collective_intelligence","20756850","","133757","20210305114114"
"8820","Cyborg","20756967","","83443","20210226025329"
"8821","Josep_Torrellas","20760891","","4790","20200901041436"
"8822","Surface-to-surface_intersection_problem","20768125","","1814","20200923235848"
"8823","Sass_(stylesheet_language)","20770982","","16696","20201220194732"
"8824","PRISM_model_checker","20773392","","2220","20200719142105"
"8825","Edward_Angel","20775726","","1778","20201013220931"
"8826","Cristina_Lopes","20779471","","1797","20210207074115"
"8827","Nahid_Shahmehri","20779717","","990","20200706214535"
"8828","3D_user_interaction","20783988","","38296","20201201034632"
"8829","Macintosh_Common_Lisp","20786509","","2990","20200921204604"
"8830","International_Conference_on_Software_Engineering_and_Formal_Methods","20787202","","3820","20210119013118"
"8831","BETT","20791096","","5946","20201027074807"
"8832","Zero-forcing_precoding","20805702","","7260","20201108061035"
"8833","Federation_(information_technology)","20809902","","4422","20210117065258"
"8834","PowerLab","20811122","","8036","20200527141902"
"8835","Computing_(journal)","20814010","","1177","20200507171509"
"8836","Fuzzy_Sets_and_Systems","20814025","","1867","20180317202954"
"8837","Principle_of_deferred_decision","20818154","","1244","20210215002705"
"8838","Bootstrapping_node","20822899","","4685","20190927092529"
"8839","Mir:ror","20829314","","2408","20191112060952"
"8840","ECSE_(Academic_Degree)","20846765","","1400","20201118101045"
"8841","International_Society_for_Computational_Biology","20855686","","24738","20210113171247"
"8842","C++03","20858004","","2981","20201030041323"
"8843","VMware_Horizon","20872016","","10940","20210128215142"
"8844","Design_By_Numbers","20877791","","1656","20200507141746"
"8845","Variable_structure_system","20879499","","3940","20200404172757"
"8846","Robotics","20903754","","112085","20210302192347"
"8847","Lateral_computing","20914512","","32808","20201230171959"
"8848","MacVector","20935181","","3663","20210111112207"
"8849","SPKAC","20939035","","6617","20210115080815"
"8850","NetShow","20945746","","3582","20210301000012"
"8851","Motorola_S08","20950733","","4183","20210220033321"
"8852","Mehryar_Mohri","20976642","","3201","20190209124307"
"8853","SQL_Server_Management_Objects","20976986","","741","20201031070835"
"8854","Dahl–Nygaard_Prize","20981570","","3016","20200401145650"
"8855","Computers_and_Mathematics_with_Applications","20993546","","1114","20180904005839"
"8856","Peripheral_DMA_controller","20994326","","623","20180430200236"
"8857","European_Symposium_on_Algorithms","20994389","","3278","20201227113624"
"8858","Sysload_Software","21006532","","4116","20200608062931"
"8859","Boomerang_(programming_language)","21008097","","1954","20200705063853"
"8860","List_of_OpenGL_applications","21014022","","3211","20201217224033"
"8861","Fault_detection_and_isolation","21017316","","25733","20210305161253"
"8862","Daniel_Jackson_(computer_scientist)","21018561","","7287","20201128195227"
"8863","Fundamenta_Informaticae","21019393","","1814","20210215185321"
"8864","Metaswitch","21020839","","11132","20210127173059"
"8865","ARINC_818","21023991","","11830","20210302185359"
"8866","Patricia_Selinger","21041889","","5988","20210203003445"
"8867","Parameter_validation","21042541","","1890","20200320025202"
"8868","Conference_on_Innovative_Data_Systems_Research","21047573","","1231","20190810204752"
"8869","Locks_with_ordered_sharing","21064035","","853","20160128185444"
"8870","Simon_Eldershaw","21078562","","6611","20201128161741"
"8871","DeviceKit","21083200","","4546","20200828150017"
"8872","Control-flow_diagram","21084005","","5364","20191216020255"
"8873","Mixed_flowing_gas_testing","21085711","","7883","20201218060939"
"8874","Maatkit","21089537","","931","20200612125303"
"8875","List_of_network_buses","21095199","","6957","20200207184521"
